danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_
71.0,78.0,-5.0,6.0,30.0,,30.0,64.0,126.0,203.0,1
0.631,0.672,-4.583,0.0347,0.0811,0.0,0.154,0.282,119.948,192859.0,1
0.413,0.155,-15.403,0.0398,0.982,0.00775,0.221,0.217,113.156,160587.0,0
0.367,0.174,-21.332,0.0659,0.899,0.632,0.916,0.182,109.773,531507.0,0
0.746,0.873,-3.803,0.128,0.0244,0.0,0.354,0.8170000000000001,148.075,222093.0,1
0.862,0.479,-9.199,0.0646,0.0522,0.00126,0.589,0.925,109.87799999999999,301520.0,1
0.5579999999999999,0.127,-18.826,0.033,0.898,0.502,0.096,0.133,107.29700000000001,128987.0,0
0.768,0.82,-4.63,0.0475,0.179,0.0,0.7040000000000001,0.625,129.969,213293.0,1
0.282,0.118,-20.36,0.0473,0.969,0.916,0.0735,0.514,82.12200000000001,170267.0,0
0.638,0.0703,-12.257,0.165,0.318,0.937,0.107,0.648,77.366,125067.0,0
0.293,0.111,-20.079,0.0427,0.938,0.569,0.0717,0.0576,92.11,999467.0,0
0.427,0.0697,-27.031,0.122,0.975,0.0,0.629,0.0993,86.31700000000001,143987.0,0
0.719,0.648,-7.6,0.125,0.2,0.0,0.127,0.66,140.201,123263.0,1
0.725,0.8170000000000001,-5.356,0.102,0.00729,0.0337,0.135,0.652,128.014,198750.0,0
0.7929999999999999,0.4429999999999999,-6.055,0.0533,0.213,0.0,0.128,0.301,0.0,334013.0,0
38.0,82.0,-4.0,10.0,8.0,,8.0,33.0,120.0,199.0,1
0.362,0.882,-3.717,0.0973,0.0791,0.0,0.15,0.8640000000000001,199.81099999999998,185200.0,1
0.586,0.525,-8.968,0.498,0.0705,0.0,0.0729,0.491,126.51,222467.0,1
0.745,0.1669999999999999,-15.05,0.0569,0.916,1.85e-06,0.0741,0.963,161.292,158307.0,0
66.0,93.0,-4.0,7.0,0.0,,27.0,53.0,131.0,249.0,1
0.6729999999999999,0.409,-12.332,0.0977,0.0659,0.0,0.122,0.367,0.0,213440.0,0
0.8009999999999999,0.698,-8.998,0.33,0.0477,1.46e-06,0.184,0.502,76.5,169020.0,1
0.708,0.655,-8.142000000000001,0.362,0.0146,2.74e-06,0.287,0.3829999999999999,74.945,291173.0,0
69.0,70.0,-5.0,5.0,2.0,,13.0,74.0,94.0,192.0,1
0.596,0.47,-8.855,0.537,0.672,0.0,0.102,0.733,77.814,167893.0,0
0.235,0.0405,-31.817,0.0395,0.983,0.8909999999999999,0.103,0.211,0.0,311267.0,0
0.6559999999999999,0.721,-5.665,0.122,0.298,0.0,0.173,0.4679999999999999,0.0,212120.0,1
0.596,0.892,-4.484,0.0297,0.0716,0.188,0.0797,0.938,126.068,202680.0,0
0.518,0.0509,-21.583,0.113,0.991,0.875,0.0908,0.145,67.931,428960.0,0
0.491,0.944,-2.879,0.0558,0.0904,0.565,0.0963,0.493,0.0,238027.0,0
0.723,0.347,-9.694,0.0283,0.21,0.0122,0.124,0.166,109.97200000000001,256173.0,0
0.7120000000000001,0.758,-4.835,0.26,0.3429999999999999,0.0,0.141,0.903,140.02,266000.0,0
0.736,0.515,-7.739,0.163,0.384,4.31e-06,0.113,0.421,149.977,259834.0,1
0.7240000000000001,0.45,-5.763,0.0496,0.0315,1.36e-05,0.111,0.4639999999999999,140.981,-1.0,1
0.499,0.857,-4.501,0.0374,0.00476,0.0,0.102,0.324,0.0,266587.0,0
0.772,0.812,-3.995,0.153,0.0834,0.0,0.115,0.655,97.40700000000001,128769.0,1
0.456,0.221,-16.602,0.0372,0.858,0.446,0.207,0.106,124.661,96693.0,0
0.21,0.1369999999999999,-23.011,0.0882,0.926,1.7e-06,0.525,0.141,75.904,495827.0,0
0.741,0.845,-3.568,0.0381,0.15,0.0,0.174,0.926,129.939,233613.0,1
0.657,0.0528,-19.31,0.0522,0.84,0.887,0.0848,0.6809999999999999,121.429,143960.0,0
48.0,39.0,-8.0,9.0,2.0,,26.0,27.0,202.0,193.0,0
0.535,0.2289999999999999,-16.685,0.103,0.82,0.1009999999999999,0.682,0.353,109.006,362930.0,0
0.0816,0.0554,-19.406,0.0391,0.757,0.312,0.108,0.0703,74.907,169627.0,0
56.0,72.0,-6.0,5.0,1.0,,5.0,25.0,119.0,251.0,1
73.0,88.0,-4.0,7.0,2.0,,32.0,69.0,129.0,201.0,0
0.434,0.0833,-24.518,0.0547,0.963,0.0,0.682,0.2739999999999999,122.49,110480.0,0
0.889,0.385,-11.767,0.165,0.0054399999999999,0.0,0.2739999999999999,0.235,125.995,202533.0,1
87.0,81.0,-4.0,6.0,38.0,,8.0,97.0,122.0,199.0,1
0.175,0.0167,-28.359,0.0386,0.978,0.677,0.132,0.0369,92.53200000000001,138307.0,0
0.516,0.909,-4.418,0.0644,0.00507,3.4e-05,0.128,0.595,118.887,233476.0,0
68.0,71.0,-4.0,8.0,1.0,,44.0,45.0,93.0,222.0,1
0.514,0.73,-5.934,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040.0,1
60.0,79.0,-4.0,10.0,7.0,,13.0,30.0,126.0,245.0,1
0.359,0.0917,-22.58,0.0628,0.965,8.950000000000001e-05,0.235,0.0448,75.911,62600.0,0
0.75,0.387,-10.123,0.487,0.122,0.0,0.0993,0.7390000000000001,143.019,-1.0,1
0.632,0.6859999999999999,-5.198,0.0372,0.36,0.0,0.16,0.595,149.985,170000.0,0
0.509,0.8909999999999999,-4.89,0.0757,0.0138,0.0,0.063,0.631,128.108,191213.0,0
0.315,0.252,-25.355,0.0537,0.99,0.856,0.7979999999999999,0.175,135.02,304373.0,0
0.551,0.928,-4.776,0.0365,1.05e-05,0.000108,0.145,0.736,145.05700000000002,134733.0,0
0.8059999999999999,0.875,-3.817,0.088,0.0838,0.0019199999999999,0.065,0.917,125.06299999999999,224693.0,1
70.0,81.0,-3.0,7.0,9.0,,37.0,69.0,186.0,225.0,0
0.136,0.43,-11.116,0.0336,0.7509999999999999,0.868,0.111,0.0665,143.221,146267.0,0
0.55,0.716,-7.403,0.0399,0.0617,0.00516,0.134,0.273,75.012,205240.0,0
0.319,0.0453,-31.834,0.0674,0.971,1.3e-05,0.2789999999999999,0.105,118.829,199480.0,0
0.631,0.8240000000000001,-4.839,0.0273,0.336,1.3e-06,0.289,0.6809999999999999,115.02,203817.0,0
0.848,0.649,-6.082999999999999,0.315,0.2319999999999999,0.0,0.1009999999999999,0.629,118.04,181948.0,1
0.684,0.8340000000000001,-4.524,0.0675,0.0646,0.0,0.271,0.5379999999999999,164.02,217667.0,1
0.527,0.622,-7.113,0.0339,0.196,1.32e-06,0.309,0.506,118.49600000000001,221400.0,0
0.369,0.0819,-19.679,0.0392,0.944,0.465,0.5920000000000001,0.423,133.743,540040.0,0
0.352,0.649,-6.47,0.0798,0.7140000000000001,0.0,0.351,0.642,66.745,136547.0,0
0.1669999999999999,0.636,-7.4,0.0382,0.00397,0.228,0.106,0.6709999999999999,97.29299999999999,222960.0,0
0.6629999999999999,0.861,-3.398,0.109,0.0338,0.0,0.0819999999999999,0.654,119.963,220800.0,1
0.7340000000000001,0.57,-7.066,0.133,0.847,2.14e-05,0.1119999999999999,0.6890000000000001,129.953,95467.0,1
0.831,0.79,-7.608,0.2769999999999999,0.144,3.01e-06,0.65,0.7390000000000001,90.139,260907.0,0
0.71,0.1639999999999999,-20.069000000000003,0.0457,0.382,0.273,0.11,0.435,0.0,-1.0,0
0.65,0.306,-9.443,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180056.0,1
53.0,60.0,-7.0,12.0,56.0,,13.0,32.0,100.0,191.0,1
0.6970000000000001,0.8909999999999999,-8.005,0.0384,0.0838,0.654,0.366,0.8420000000000001,0.0,445827.0,0
69.0,68.0,-7.0,3.0,2.0,,10.0,40.0,104.0,228.0,1
73.0,68.0,-5.0,3.0,0.0,,9.0,74.0,125.0,215.0,1
0.304,0.00365,-37.196,0.0515,0.972,0.000286,0.1369999999999999,0.16,34.469,244280.0,0
0.492,0.196,-16.201,0.0572,0.979,2.3800000000000003e-05,0.369,0.6459999999999999,88.072,213557.0,0
0.413,0.873,-4.151,0.0535,0.000264,0.0025,0.204,0.481,116.681,218933.0,1
0.575,0.912,-7.275,0.0393,0.0916,0.00211,0.0562,0.843,117.399,207267.0,1
0.213,0.946,-5.1160000000000005,0.2739999999999999,0.13,0.0,0.968,0.331,190.933,259507.0,0
0.521,0.625,-7.47,0.067,0.0301,0.0,0.121,0.136,101.01899999999999,334067.0,1
0.747,0.569,-6.678999999999999,0.146,0.144,0.0,0.18,0.1669999999999999,157.056,214642.0,1
0.295,0.119,-19.872,0.0301,0.895,0.8859999999999999,0.0881,0.102,71.721,310013.0,0
0.618,0.155,-16.459,0.215,0.982,2.96e-06,0.696,0.3779999999999999,70.835,128683.0,0
0.5489999999999999,0.188,-17.402,0.0309,0.795,0.682,0.11,0.198,0.0,340787.0,0
0.37,0.866,-3.879,0.0384,0.0868,0.0,0.1369999999999999,0.427,162.086,316693.0,1
0.865,0.4479999999999999,-8.457,0.496,0.0398,0.0,0.211,0.47,133.036,-1.0,0
0.62,0.451,-7.622999999999999,0.17,0.128,0.0,0.373,0.294,156.906,122285.0,1
0.755,0.695,-5.962999999999999,0.26,0.0179,0.0,0.107,0.493,128.063,101851.0,1
0.7070000000000001,0.562,-7.621,0.0305,0.124,1.58e-05,0.561,0.418,98.094,252026.0,1
0.5479999999999999,0.207,-17.089000000000002,0.0356,0.982,0.871,0.157,0.505,74.553,42360.0,0
0.515,0.2689999999999999,-21.859,0.037,0.847,0.0897,0.0757,0.964,0.0,90107.0,0
0.768,0.471,-8.406,0.259,0.0201,0.0,0.268,0.405,131.023,267427.0,1
0.217,0.175,-20.829,0.0539,0.95,0.00107,0.5710000000000001,0.0728,0.0,185227.0,0
0.0829,0.301,-14.300999999999998,0.0418,0.746,0.851,0.1119999999999999,0.0752,171.28799999999998,245533.0,0
0.813,0.406,-12.626,0.0662,0.0203,0.392,0.0757,0.755,122.65799999999999,292373.0,0
0.518,0.0293,-16.785999999999998,0.0441,0.98,0.25,0.263,0.239,66.229,221160.0,0
0.355,0.267,-12.212,0.0385,0.833,0.000404,0.68,0.0977,109.984,265296.0,0
0.436,0.153,-25.469,0.33,0.922,0.0,0.626,0.267,145.668,218360.0,0
0.555,0.722,-6.005,0.034,0.119,0.0,0.0861,0.5589999999999999,134.058,-1.0,1
0.873,0.522,-5.801,0.0565,0.278,0.0,0.0919,0.535,86.99799999999999,199674.0,0
0.225,0.0393,-30.214,0.046,0.982,0.894,0.0794,0.201,68.539,173667.0,0
0.623,0.872,-3.773,0.147,0.0097,0.0,0.0708,0.355,105.147,176000.0,1
59.0,73.0,-6.0,6.0,27.0,,38.0,46.0,86.0,266.0,0
0.8540000000000001,0.4629999999999999,-6.159,0.1369999999999999,0.1169999999999999,0.0,0.354,0.5489999999999999,0.0,225773.0,1
0.6509999999999999,0.664,-6.667000000000001,0.0858,0.0269,4.36e-06,0.0811,0.6459999999999999,154.97799999999998,163832.0,0
0.296,0.12,-33.361999999999995,0.0479,0.986,0.916,0.123,0.512,95.119,64493.0,0
0.505,0.17,-12.848,0.0325,0.823,2.87e-05,0.0619,0.305,82.88799999999999,164666.0,0
47.0,71.0,-5.0,3.0,8.0,,16.0,22.0,83.0,252.0,1
0.114,0.0288,-38.839,0.0536,0.983,0.8029999999999999,0.0958,0.1969999999999999,0.0,102933.0,0
68.0,76.0,-5.0,4.0,29.0,,31.0,45.0,107.0,200.0,0
0.7490000000000001,0.476,-11.147,0.507,0.579,0.0,0.1,0.534,71.937,188189.0,1
0.737,0.4629999999999999,-7.827999999999999,0.0792,0.00817,0.447,0.255,0.324,123.881,231733.0,1
0.513,0.949,-1.723,0.0461,0.0104,0.0,0.154,0.797,159.985,235266.0,1
0.47,0.7959999999999999,-3.277,0.0336,0.362,1.11e-06,0.133,0.215,113.10799999999999,167907.0,1
0.652,0.757,-6.819,0.153,0.286,0.0,0.0886,0.962,0.0,233305.0,1
0.2189999999999999,0.0492,-26.261,0.0545,0.963,2.54e-06,0.0985,0.1009999999999999,75.486,228427.0,0
0.696,0.899,-5.812,0.144,0.131,0.00141,0.114,0.517,123.901,159927.0,0
57.0,79.0,-3.0,4.0,40.0,,10.0,49.0,126.0,225.0,0
0.88,0.565,-6.242000000000001,0.259,0.0394,0.0,0.108,0.496,82.008,216585.0,0
0.314,0.418,-7.855,0.0356,0.722,6.59e-06,0.105,0.307,147.909,248388.0,0
26.0,44.0,-7.0,4.0,10.0,,11.0,10.0,180.0,239.0,1
0.713,0.676,-5.483,0.027,0.0377,0.0,0.154,0.721,99.048,227395.0,1
0.8220000000000001,0.685,-5.872000000000001,0.0837,0.0039,0.0,0.242,0.306,102.03299999999999,241813.0,0
0.291,0.0049299999999999,-35.839,0.0358,0.992,0.8490000000000001,0.099,0.0775,65.859,275000.0,0
75.0,79.0,-7.0,3.0,6.0,,9.0,88.0,120.0,235.0,1
0.56,0.947,-4.221,0.0446,0.0276,0.0,0.939,0.499,132.41899999999998,-1.0,0
0.504,0.4539999999999999,-7.585,0.0356,0.728,4.5e-06,0.192,0.302,146.43200000000002,244680.0,0
0.542,0.853,-6.407,0.0498,0.0103,0.0,0.108,0.37,105.256,216933.0,1
75.0,64.0,-5.0,9.0,25.0,,11.0,45.0,100.0,186.0,1
0.836,0.743,-6.305,0.0656,0.0995,0.0,0.335,0.722,108.966,191822.0,1
0.44,0.131,-28.862,0.341,0.905,0.0,0.355,0.0888,134.283,193387.0,0
0.222,0.149,-21.393,0.066,0.913,1.88e-05,0.4039999999999999,0.113,84.55,357000.0,0
0.609,0.532,-8.456,0.0993,0.0461,0.947,0.0864,0.743,90.0,176389.0,0
0.599,0.667,-4.267,0.0367,0.0533,0.0,0.134,0.8170000000000001,80.984,288877.0,1
0.5479999999999999,0.978,-3.965,0.0935,8.43e-05,0.000509,0.919,0.348,121.05,260095.0,0
0.3939999999999999,0.944,-6.506,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581.0,1
0.637,0.856,-5.649,0.0337,0.0366,0.0308,0.0809,0.285,160.06799999999998,167107.0,1
0.217,0.0596,-24.3,0.0591,0.985,0.000128,0.196,0.0605,169.99200000000002,472653.0,0
53.0,35.0,-9.0,3.0,28.0,,14.0,19.0,120.0,239.0,0
0.6940000000000001,0.606,-6.06,0.0388,0.139,0.0,0.122,0.114,132.05200000000002,199120.0,0
0.845,0.8170000000000001,-4.267,0.0295,0.016,0.0395,0.481,0.971,108.02,216735.0,0
0.5579999999999999,0.618,-6.232,0.03,0.324,0.0,0.341,0.362,119.95700000000001,-1.0,0
63.0,80.0,-4.0,6.0,4.0,,10.0,32.0,107.0,215.0,1
0.635,0.435,-7.521,0.031,0.00328,6.78e-06,0.071,0.4589999999999999,76.098,256880.0,1
0.5660000000000001,0.249,-13.603,0.0406,0.892,0.4029999999999999,0.935,0.415,111.77,316758.0,0
0.504,0.705,-8.205,0.364,0.0752,0.0,0.128,0.584,175.483,239320.0,1
0.354,0.982,-3.026,0.168,0.000237,0.000294,0.204,0.1939999999999999,143.77200000000002,252613.0,1
0.436,0.198,-10.491,0.033,0.476,0.00757,0.209,0.308,80.711,146693.0,0
0.306,0.995,-3.2030000000000003,0.1,2.98e-05,0.00859,0.254,0.135,127.90799999999999,247693.0,0
0.941,0.335,-10.179,0.505,0.17,0.0,0.262,0.7070000000000001,0.0,209640.0,1
0.253,0.884,-3.5810000000000004,0.114,0.000841,5.83e-05,0.0905,0.54,166.01,211970.0,0
0.758,0.596,-7.468,0.0281,0.44,1.86e-05,0.132,0.8590000000000001,121.20700000000001,191440.0,0
0.207,0.106,-18.548,0.0412,0.962,0.138,0.127,0.0434,110.03200000000001,363907.0,0
42.0,42.0,-6.0,4.0,59.0,,11.0,18.0,84.0,173.0,1
0.7440000000000001,0.804,-6.327000000000001,0.0677,0.0231,0.0,0.0494,0.426,104.823,-1.0,1
0.537,0.6559999999999999,-5.863,0.0411,0.0458,2.54e-06,0.1119999999999999,0.45,141.873,232173.0,1
50.0,89.0,-5.0,4.0,0.0,,10.0,21.0,126.0,240.0,1
0.291,0.16,-14.809,0.0291,0.903,0.0987,0.308,0.1639999999999999,83.666,155107.0,0
0.521,0.2,-15.759,0.0407,0.762,0.433,0.138,0.348,117.811,-1.0,0
0.362,0.108,-25.825,0.0872,0.959,1.31e-05,0.27,0.134,81.135,-1.0,0
53.0,37.0,-11.0,3.0,49.0,,11.0,23.0,99.0,273.0,1
0.64,0.4679999999999999,-9.358,0.0999,0.581,0.0108,0.324,0.493,76.061,274714.0,0
0.713,0.419,-10.668,0.356,0.435,2.87e-06,0.126,0.253,91.634,201667.0,1
0.297,0.906,-4.567,0.1009999999999999,0.00109,0.000675,0.221,0.298,169.90599999999998,208453.0,0
0.868,0.795,-6.044,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945.0,1
0.314,0.104,-20.155,0.0391,0.843,0.241,0.296,0.0669,102.541,752267.0,0
0.708,0.5670000000000001,-15.539,0.0355,0.07,0.00105,0.152,0.955,103.60600000000001,281667.0,1
0.239,0.0514,-23.135,0.0451,0.978,0.8740000000000001,0.1009999999999999,0.0388,110.333,708760.0,0
0.411,0.758,-5.727,0.337,0.206,0.0,0.319,0.144,152.296,178467.0,0
0.456,0.579,-5.665,0.0311,0.0898,2.48e-06,0.0992,0.1639999999999999,147.28,224343.0,0
0.508,0.841,-4.517,0.0622,0.0601,1.92e-05,0.218,0.779,159.937,197093.0,0
0.75,0.562,-8.45,0.0281,0.215,1.1e-06,0.105,0.807,115.008,253296.0,1
59.0,62.0,-7.0,5.0,1.0,,18.0,40.0,140.0,323.0,1
0.267,0.953,-4.899,0.096,0.00211,0.0,0.283,0.568,0.0,267307.0,1
0.514,0.7709999999999999,-5.756,0.0364,0.039,0.0,0.262,0.359,136.058,249754.0,1
0.826,0.738,-4.658,0.0444,0.00355,0.939,0.0633,0.781,93.005,188421.0,0
0.505,0.0433,-29.855,0.0786,0.7829999999999999,0.0,0.152,0.405,81.837,55893.0,0
0.271,0.162,-23.491,0.0304,0.936,0.895,0.0693,0.6829999999999999,92.256,-1.0,0
0.7490000000000001,0.7240000000000001,-6.988,0.122,0.155,0.0,0.3229999999999999,0.597,103.051,179918.0,0
0.2769999999999999,0.154,-26.829,0.0631,0.98,0.0287,0.7190000000000001,0.324,0.0,264013.0,0
0.589,0.89,-3.719,0.0603,0.000481,0.00082,0.201,0.6920000000000001,90.598,-1.0,1
0.545,0.975,-3.193,0.4539999999999999,0.17,0.0,0.145,0.609,123.906,-1.0,1
0.574,0.852,-9.051,0.0438,0.032,0.0705,0.136,0.0363,123.005,165854.0,0
0.743,0.8759999999999999,-4.3260000000000005,0.301,0.099,0.0,0.119,0.574,149.041,224735.0,1
79.0,65.0,-8.0,10.0,5.0,,10.0,39.0,118.0,263.0,1
0.805,0.624,-5.986000000000001,0.0547,0.102,0.0,0.235,0.432,137.007,183942.0,0
42.0,79.0,-5.0,5.0,1.0,,15.0,50.0,130.0,257.0,1
0.6779999999999999,0.795,-6.126,0.344,0.108,0.0,0.0995,0.924,176.157,196364.0,0
0.849,0.701,-4.407,0.06,0.407,0.0,0.112,0.505,98.005,261667.0,1
0.349,0.12,-20.324,0.0366,0.967,0.959,0.344,0.53,108.48,-1.0,0
0.944,0.703,-6.569,0.128,0.437,0.0,0.111,0.517,127.916,147187.0,0
0.541,0.8029999999999999,-3.284,0.0738,0.0796,1.7100000000000002e-05,0.176,0.221,142.135,299613.0,1
0.362,0.973,-1.998,0.1669999999999999,0.0305,0.0165,0.196,0.6579999999999999,180.175,217253.0,0
0.7609999999999999,0.871,-4.059,0.3279999999999999,0.183,0.0,0.415,0.505,94.081,296813.0,0
0.782,0.436,-7.033,0.155,0.331,1.3e-05,0.342,0.243,82.994,268933.0,1
0.696,0.6509999999999999,-12.914,0.0394,3.6e-05,0.882,0.161,0.488,122.00200000000001,-1.0,0
0.706,0.485,-9.671,0.331,0.337,0.0,0.122,0.144,115.414,205093.0,1
0.757,0.672,-6.524,0.0955,0.0186,0.0,0.158,0.382,111.99600000000001,251467.0,1
0.802,0.509,-6.889,0.181,0.0283,0.0,0.307,0.0567,87.849,135000.0,0
0.172,0.148,-19.521,0.037,0.966,0.925,0.106,0.146,149.13,453573.0,0
68.0,53.0,-6.0,28.0,14.0,,4.0,84.0,113.0,202.0,1
0.4579999999999999,0.0693,-26.273000000000003,0.265,0.974,0.0,0.124,0.14,132.108,114747.0,0
0.7759999999999999,0.503,-5.732,0.237,0.8740000000000001,0.0,0.1119999999999999,0.473,110.134,210285.0,1
0.642,0.725,-7.89,0.0571,0.192,0.0,0.153,0.134,105.101,196583.0,0
0.346,0.142,-17.094,0.0372,0.977,0.361,0.0878,0.231,104.685,416421.0,0
0.643,0.904,-3.694,0.0739,0.0776,0.0,0.1889999999999999,0.481,103.02799999999999,195419.0,1
45.0,15.0,-9.0,3.0,87.0,,9.0,9.0,138.0,229.0,1
0.191,0.0637,-29.69,0.0512,0.926,0.000256,0.181,0.0449,97.68,347707.0,0
0.5529999999999999,0.865,-4.751,0.0409,0.017,1.05e-05,0.267,0.735,96.161,283000.0,1
0.629,0.4639999999999999,-8.72,0.0334,0.75,0.0,0.0853,0.523,156.05100000000002,-1.0,1
0.2189999999999999,0.0579,-21.668000000000003,0.0492,0.991,0.0597,0.0856,0.0375,89.389,450933.0,0
0.36,0.684,-6.457000000000001,0.0308,0.3229999999999999,0.0,0.34,0.2,77.15,342653.0,1
0.481,0.523,-8.416,0.0285,0.0574,0.0,0.0699,0.2019999999999999,130.135,-1.0,0
0.775,0.594,-5.406000000000001,0.27,0.176,0.0,0.247,0.4479999999999999,77.976,187673.0,0
0.7609999999999999,0.598,-7.249,0.182,0.128,0.0,0.0839,0.447,173.89700000000002,163974.0,1
0.743,0.347,-11.174,0.121,0.1669999999999999,0.00951,0.103,0.5720000000000001,160.143,326933.0,1
0.723,0.848,-7.11,0.0833,0.32,0.0,0.144,0.27,116.021,210880.0,0
0.921,0.467,-8.443,0.119,0.0149,0.0002379999999999,0.3339999999999999,0.287,135.995,191252.0,1
0.798,0.62,-7.079,0.232,0.414,0.0192,0.112,0.235,120.031,164000.0,1
0.635,0.835,-4.729,0.0331,0.00191,1.83e-06,0.201,0.476,124.012,222493.0,0
0.456,0.432,-7.682,0.0266,0.103,0.0,0.176,0.391,139.909,195493.0,1
0.313,0.605,-6.261,0.0447,0.000448,0.0,0.136,0.379,114.182,176975.0,0
0.515,0.186,-16.608,0.044,0.951,0.7909999999999999,0.2289999999999999,0.63,114.26,-1.0,0
0.248,0.11,-23.639,0.044,0.963,0.00099,0.6709999999999999,0.0821,89.92200000000001,73787.0,0
0.518,0.762,-8.276,0.0429,0.000557,0.0967,0.132,0.0697,114.984,318307.0,0
0.389,0.838,-9.883,0.0498,0.0483,0.00148,0.0958,0.472,176.577,262827.0,0
0.0614,0.0653,-20.529,0.0468,0.986,0.963,0.105,0.0353,62.451,531133.0,0
0.5710000000000001,0.556,-5.857,0.223,0.0662,0.000149,0.1369999999999999,0.0762,155.465,291334.0,1
0.764,0.793,-6.506,0.0709,0.0132,0.00098,0.319,0.127,124.084,129677.0,0
0.62,0.99,0.18,0.0698,0.0001629999999999,0.000108,0.0894,0.524,109.935,234545.0,0
0.285,0.0215,-27.059,0.055,0.974,3.75e-06,0.367,0.1119999999999999,86.84100000000001,383573.0,0
0.876,0.519,-6.531,0.143,0.202,0.0,0.108,0.158,94.981,175230.0,1
0.598,0.947,-3.329,0.0435,0.0251,0.0266,0.3279999999999999,0.7290000000000001,106.014,223680.0,0
0.6729999999999999,0.818,-6.182,0.0354,0.0249,0.0,0.292,0.638,0.0,235707.0,0
0.8440000000000001,0.52,-10.626,0.5329999999999999,0.00221,0.00122,0.7,0.289,149.995,203897.0,1
0.78,0.492,-3.4,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246.0,1
0.526,0.778,-4.293,0.0293,0.000457,0.0971,0.136,0.351,135.83700000000002,216077.0,0
0.7140000000000001,0.937,-2.947,0.0399,0.206,0.0,0.0731,0.964,124.13,194147.0,1
0.16,0.091,-23.912,0.0393,0.965,0.965,0.128,0.144,90.99799999999999,395667.0,0
0.7240000000000001,0.695,-5.226,0.0622,0.073,0.0,0.0889,0.235,139.0,224400.0,1
0.7929999999999999,0.3989999999999999,-7.428,0.0951,0.12,0.0,0.124,0.0379,121.949,226600.0,1
0.486,0.45,-10.298,0.0267,0.166,2.06e-06,0.54,0.55,100.456,254293.0,1
0.195,0.0374,-19.837,0.038,0.861,0.00214,0.1119999999999999,0.149,82.01,188987.0,0
0.467,0.324,-10.451,0.0255,0.615,0.0248,0.118,0.166,94.301,320267.0,1
0.595,0.3929999999999999,-9.909,0.0292,0.508,0.0,0.153,0.2,137.744,230827.0,0
0.417,0.156,-25.005,0.261,0.986,0.0,0.909,0.435,81.065,128187.0,0
0.845,0.687,-9.411,0.03,0.643,0.0151,0.104,0.861,125.986,278773.0,0
0.7070000000000001,0.531,-7.013999999999999,0.0273,0.0147,2.11e-06,0.175,0.417,106.992,178333.0,1
0.746,0.855,-7.097,0.0412,0.216,0.845,0.0882,0.5820000000000001,125.954,328266.0,0
0.792,0.5,-7.629,0.211,0.373,0.0,0.178,0.3779999999999999,120.06,-1.0,0
32.0,85.0,-6.0,8.0,1.0,,48.0,8.0,139.0,213.0,1
0.82,0.611,-5.02,0.122,0.0766,2.5e-05,0.0684,0.637,127.883,133134.0,1
0.192,0.1169999999999999,-26.082,0.0584,0.972,6.579999999999999e-05,0.146,0.178,87.611,-1.0,0
0.667,0.721,-7.17,0.0329,0.00915,0.0137,0.105,0.5670000000000001,110.094,265733.0,0
0.476,0.7170000000000001,-9.192,0.0949,0.0382,7.609999999999999e-05,0.0818,0.753,93.584,166267.0,1
0.7090000000000001,0.916,-6.813,0.267,0.0486,0.0,0.413,0.628,0.0,178053.0,0
0.375,0.862,-3.363,0.255,0.071,0.0,0.211,0.478,0.0,338853.0,1
0.447,0.6679999999999999,-4.683,0.0294,0.0127,0.0,0.152,0.0695,82.904,232800.0,1
0.226,0.213,-23.688,0.0922,0.983,0.00244,0.7909999999999999,0.0795,90.854,214440.0,0
72.0,87.0,-3.0,4.0,4.0,,66.0,68.0,130.0,209.0,1
0.545,0.5820000000000001,-7.377000000000001,0.0368,0.142,0.0,0.144,0.536,147.082,244333.0,1
0.606,0.652,-6.982,0.0281,0.3229999999999999,0.0,0.201,0.476,97.155,182493.0,1
0.195,0.0187,-22.469,0.0401,0.968,0.476,0.138,0.0387,0.0,393933.0,0
0.0887,0.0647,-21.961,0.0418,0.947,0.852,0.494,0.0364,166.81900000000002,-1.0,0
0.601,0.703,-6.24,0.0379,0.175,8.4e-05,0.571,0.673,106.164,196213.0,1
0.461,0.715,-6.246,0.0281,0.4579999999999999,1.56e-05,0.7190000000000001,0.455,86.09,212560.0,1
0.92,0.4579999999999999,-5.643,0.315,0.0171,0.0,0.107,0.4029999999999999,0.0,159755.0,1
0.32,0.4639999999999999,-13.147,0.0338,0.903,0.64,0.956,0.594,88.17399999999999,-1.0,0
67.0,79.0,-5.0,9.0,4.0,,25.0,39.0,123.0,219.0,1
0.4379999999999999,0.94,-3.249,0.0452,8.740000000000001e-05,0.0777,0.3,0.421,100.99,261000.0,1
0.534,0.994,-1.947,0.046,1.87e-05,0.922,0.359,0.0295,130.034,168000.0,0
0.138,0.0419,-24.046,0.04,0.963,0.815,0.3429999999999999,0.0603,68.292,768053.0,0
0.868,0.831,-5.406000000000001,0.236,0.0224,0.0,0.0725,0.653,91.963,292333.0,0
